id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
4701892,3.6375861597263857,3,2,1,3,3,1,1,1,1,1,1.0,1.0,1.0,4,100.0,18,20000.0,2.0,165,1.4127310061601643
15722317,5.010635294096256,7,2,1,3,5,3,0,0,1,3,1.0,2.0,1.0,2,100.0,34,14142.135623730952,5.0,80,3.3319644079397674
4197,5.010635294096256,7,5,1,3,4,1,1,0,1,2,1.0,2.0,1.5,5,95.0,32,20180.513496935604,4.0,133,4.016427104722792
8742604,4.382026634673881,4,5,1,2,3,2,1,1,1,4,2.0,2.0,1.0,28,93.0,20,45766.20617879529,12.0,145,0.6652977412731006
11139968,3.80666248977032,7,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,5,85.0,28,16155.591137435982,3.0,120,4.736481861738535
641526,4.382026634673881,7,2,1,1,3,2,1,0,1,2,1.0,1.0,1.0,24,95.0,28,44213.28985723636,3.0,158,4.306639288158795
18112565,4.787491742782046,7,5,1,2,3,3,0,0,1,6,3.0,3.0,2.0,1,100.0,29,10000.0,27.0,124,1.2566735112936345
14951904,5.991464547107983,3,5,1,5,1,2,1,0,1,4,3.0,3.0,1.5,3,100.0,16,17320.508075688773,21.0,186,0.0711841204654346
2350088,4.787491742782046,6,2,1,4,3,2,1,0,1,2,1.0,1.0,1.5,11,91.0,28,27464.969888933065,3.0,171,0.5256673511293635
3790513,6.1158921254830325,7,5,1,3,5,1,1,0,1,7,2.0,3.0,1.0,152,94.0,34,108937.52426046776,20.0,271,1.429158110882957
16629898,5.236441962829949,7,5,1,2,5,1,1,0,1,5,1.0,3.0,1.0,59,89.0,33,60842.355468867245,8.0,246,2.5571526351813825
4320934,4.700480365792417,7,5,1,2,4,1,1,1,1,5,0.0,3.0,1.0,6,80.0,31,15676.73435381234,0.0,172,1.7604380561259412
16177579,5.5606816310155285,7,5,1,3,3,1,1,1,1,5,4.0,4.0,2.0,1,80.0,30,6400.0,36.0,106,1.51129363449692
9295059,5.056245805348309,10,5,1,5,4,1,0,0,1,2,0.0,1.0,1.0,17,96.0,43,37998.54144569236,0.0,79,2.086242299794661
11890125,4.564348191467836,7,5,1,2,3,1,1,1,1,5,2.0,2.0,2.0,10,94.0,29,27941.8854052478,14.0,185,0.5092402464065708
902709,5.6240175061873385,3,5,1,5,4,1,1,1,1,4,2.0,2.0,1.0,26,95.0,22,46018.65111017488,12.0,174,0.7912388774811773
970302,5.926926025970412,3,5,1,2,5,1,1,0,1,5,2.0,2.0,2.0,100,93.0,21,86490.0,14.0,202,4.731006160164271
18236947,4.174387269895637,7,2,1,1,4,3,0,0,0,4,1.0,1.0,1.0,4,100.0,30,20000.0,5.0,144,0.2683093771389459
10283038,5.1647859739235145,7,5,1,5,4,2,1,0,1,6,2.0,3.0,2.0,18,100.0,34,42426.40687119285,18.0,143,0.3285420944558521
20819116,4.976733742420574,3,5,1,2,3,2,1,0,1,6,3.0,4.0,2.0,1,100.0,17,10000.0,30.0,191,1.319644079397673
9993602,5.857933154483459,7,5,1,2,5,1,1,0,1,4,2.0,2.0,2.0,11,95.0,33,29932.538732957484,12.0,136,1.0896646132785763
14741623,4.31748811353631,7,5,1,1,5,3,1,0,1,4,2.0,3.0,1.0,3,80.0,32,11085.125168440814,14.0,181,5.976728268309377
16440006,4.477336814478207,9,2,1,5,3,3,0,0,1,2,1.0,1.0,1.0,5,100.0,38,22360.679774997898,3.0,183,3.5263518138261465
20288527,4.31748811353631,3,2,1,2,3,1,1,0,1,2,1.0,1.0,1.0,5,100.0,17,22360.679774997898,3.0,126,1.7467488021902806
1291004,6.107022887742255,7,5,1,5,5,1,1,0,1,4,2.0,2.0,2.0,22,97.0,36,44132.12188417865,12.0,128,4.684462696783025
18617002,4.23410650459726,3,2,1,2,3,3,0,0,1,2,1.0,1.0,1.0,53,99.0,17,71352.35702483836,3.0,198,3.025325119780972
17402486,3.4657359027997265,7,2,1,3,3,2,1,1,0,1,1.0,1.0,1.0,1,100.0,30,10000.0,2.0,62,0.4271047227926078
20727703,4.23410650459726,3,5,1,2,3,2,1,1,1,2,0.0,1.0,1.0,21,100.0,17,45825.7569495584,0.0,138,0.1232032854209445
16134745,4.174387269895637,7,2,1,2,4,1,1,0,1,2,1.0,1.0,1.0,81,94.0,31,79524.0,3.0,164,3.2553045859000687
4121173,4.248495242049359,3,2,1,4,1,2,1,1,0,2,1.0,1.0,1.0,10,98.0,15,30370.51464825712,3.0,125,1.6865160848733745
14525948,4.976733742420574,7,2,1,3,5,2,1,0,1,2,1.0,2.0,1.0,15,96.0,34,35693.41451864756,4.0,235,0.0
14474339,5.068904202220232,7,5,1,5,3,1,1,1,1,3,1.0,2.0,1.0,5,96.0,32,20607.602480638063,5.0,263,2.8802190280629705
4163804,3.8501476017100575,3,2,1,1,4,2,0,0,1,2,1.0,1.0,1.0,53,98.0,18,69918.17537665009,3.0,170,2.726899383983573
5238571,5.135798437050261,7,5,1,3,4,1,1,0,1,4,2.0,2.0,1.0,3,100.0,32,17320.508075688773,12.0,127,4.62422997946612
7694064,5.5606816310155285,7,5,1,3,3,1,1,1,1,10,4.0,4.0,2.0,16,98.0,30,38416.0,50.0,194,6.184804928131417
6421011,5.726847747587197,4,5,1,5,5,2,0,0,0,4,2.0,2.0,2.0,3,87.0,27,13109.89256248883,12.0,183,0.3394934976043806
12730083,4.8283137373023015,7,5,1,3,3,2,1,0,1,4,1.0,2.0,1.0,26,94.0,30,45054.93642210584,6.0,99,4.024640657084189
9655021,3.8918202981106265,7,2,-1,3,4,2,1,1,1,2,1.0,1.0,1.0,13,95.0,32,32540.1002610625,3.0,139,5.503080082135524
17732415,4.653960350157523,1,5,1,2,4,3,1,0,1,2,0.0,1.0,1.0,61,97.0,13,73486.63920060571,0.0,144,3.561943874058864
11474808,4.59511985013459,7,2,1,2,4,2,0,1,1,2,1.0,1.0,1.0,12,91.0,31,28686.225474955743,3.0,237,3.252566735112936
12243205,4.605170185988092,7,5,1,3,3,1,1,0,0,2,1.0,2.0,1.0,2,100.0,30,14142.135623730952,4.0,147,0.0
525674,5.703782474656202,7,5,1,3,5,1,1,0,1,5,2.0,2.0,1.0,95,93.0,34,84300.02428825272,14.0,206,4.117727583846681
13234099,5.135798437050261,7,5,1,3,5,2,1,1,0,3,0.0,1.0,1.0,28,85.0,34,38231.106444883335,0.0,57,1.188227241615332
17463966,4.553876891600541,7,5,1,1,5,1,1,1,1,3,0.0,1.0,1.0,11,93.0,32,28685.487811783853,0.0,151,2.7159479808350446
12555817,4.543294782270004,7,2,-1,5,2,2,1,0,1,3,1.0,2.0,1.0,113,95.0,30,95937.06595993022,5.0,106,7.208761122518823
787288,4.605170185988092,7,5,1,3,3,1,1,0,0,2,1.0,1.0,1.0,44,94.0,30,58611.39329516063,3.0,135,3.082819986310746
6344648,4.787491742782046,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,10,92.0,30,26765.518115665163,3.0,152,0.4024640657084189
5415365,5.521460917862246,7,5,1,3,5,1,1,1,1,4,2.0,2.0,1.0,6,100.0,34,24494.89742783178,12.0,119,0.6242299794661191
629753,4.248495242049359,7,2,1,3,1,2,1,0,0,2,1.0,1.0,2.0,7,90.0,26,21430.585619623183,3.0,65,2.0917180013689256
4331517,3.688879454113936,4,1,1,4,4,2,0,0,1,6,1.0,6.0,1.5,8,75.0,24,15909.90257669732,12.0,81,1.0622861054072552
4473356,4.653960350157523,3,2,1,2,5,1,0,0,1,2,1.0,1.0,2.0,26,98.0,21,48970.9834085451,3.0,82,3.3210130047912387
10424679,3.80666248977032,7,5,1,3,3,3,0,0,1,3,2.0,2.0,1.0,7,87.0,30,20025.691673447887,10.0,148,3.0882956878850103
6214308,5.262690188904887,3,5,1,5,5,3,1,0,1,6,2.0,3.0,3.0,2,100.0,24,14142.135623730952,18.0,174,4.635181382614648
5019076,4.867534450455582,7,5,1,3,3,3,1,1,1,5,2.0,2.0,1.0,6,83.0,30,16874.534838033313,14.0,181,0.974674880219028
8372075,4.90527477843843,7,5,1,5,4,2,0,0,1,2,1.0,1.0,1.0,43,96.0,34,60433.35343996724,3.0,74,2.373716632443532
3883252,4.248495242049359,3,5,1,2,4,3,0,0,1,2,1.0,1.0,1.0,93,92.0,19,81623.86004104438,3.0,55,6.297056810403833
4614763,5.1929568508902095,7,5,1,5,4,2,1,0,1,2,1.0,1.0,1.0,1,60.0,34,3600.0,3.0,116,2.5051334702258727
16470381,5.521460917862246,3,5,1,3,4,2,1,0,1,8,2.0,3.0,1.0,1,100.0,20,10000.0,22.0,144,2.841889117043121
18718758,4.48863636973214,7,5,1,3,1,1,1,1,1,4,2.0,3.0,1.0,2,100.0,26,14142.135623730952,14.0,175,1.2238193018480492
10887474,5.298317366548036,7,5,1,3,5,2,1,1,1,2,0.0,1.0,1.0,17,80.0,34,26387.876003953028,0.0,79,3.46611909650924
6805513,4.605170185988092,3,5,1,2,5,1,1,0,1,4,1.0,1.0,1.0,50,92.0,21,59849.51795962938,5.0,122,4.654346338124572
12891469,4.787491742782046,7,5,1,2,5,2,1,0,1,2,1.0,1.0,1.0,3,80.0,33,11085.125168440814,3.0,156,1.6536618754277892
544331,4.700480365792417,7,5,1,3,3,2,1,0,0,6,1.0,2.0,1.0,3,100.0,30,17320.508075688773,8.0,130,2.198494182067077
2127382,4.653960350157523,7,5,1,3,1,1,1,1,0,4,2.0,3.0,1.0,45,95.0,26,60541.54049080681,14.0,150,1.6043805612594113
8522924,4.90527477843843,7,5,1,3,4,2,1,0,1,4,1.0,1.0,1.0,25,93.0,32,43245.0,5.0,99,3.1047227926078027
15844494,5.6167710976665735,7,5,1,2,4,1,1,1,1,5,3.0,2.0,2.5,4,100.0,31,20000.0,21.0,140,1.5222450376454484
4457407,5.010635294096256,7,5,1,1,5,3,1,0,1,2,1.0,1.0,1.0,28,99.0,32,51862.01719948811,3.0,97,2.9623545516769334
3161861,5.298317366548036,3,5,1,4,5,2,1,1,1,6,2.0,4.0,1.0,15,100.0,23,38729.83346207417,20.0,200,1.9356605065023955
3210405,5.1647859739235145,7,5,1,4,4,2,1,1,0,4,2.0,2.0,2.0,32,96.0,33,52133.56876332178,12.0,166,3.3100616016427105
18325971,4.867534450455582,7,5,1,3,3,2,1,1,1,4,0.0,2.0,1.0,34,91.0,30,48286.112641213935,0.0,198,3.071868583162217
11093137,5.416100402204419,7,5,1,2,4,1,1,1,1,4,2.0,2.0,2.0,22,91.0,31,38841.33290709782,12.0,163,1.5304585900068446
7698019,4.934473933130692,7,5,1,3,4,1,1,0,0,4,1.0,2.0,1.0,18,92.0,32,35909.710775777625,6.0,150,1.158110882956879
4379271,4.8283137373023015,7,5,1,2,5,1,1,1,1,6,2.0,4.0,2.0,3,100.0,33,17320.508075688773,20.0,196,0.3148528405201916
10153700,4.941642422609304,7,5,1,2,3,1,1,0,1,3,1.0,2.0,1.0,106,93.0,29,89046.90508939658,5.0,108,5.19917864476386
12311938,4.653960350157523,7,5,1,3,2,1,1,0,1,2,1.0,1.0,1.0,4,100.0,28,20000.0,3.0,167,3.378507871321013
14774983,5.966146739123692,6,5,1,1,5,1,1,1,0,8,3.0,4.0,2.0,31,94.0,29,49196.76590996607,36.0,214,0.4572210814510609
701227,4.248495242049359,7,1,1,3,5,2,1,0,1,1,1.0,1.0,1.0,146,97.0,34,113689.37956555132,2.0,88,4.826830937713894
9896731,5.220355825078324,7,5,1,2,4,2,1,0,0,6,2.0,3.0,2.0,62,97.0,31,74086.54008657714,18.0,167,1.790554414784394
11511603,4.605170185988092,7,5,1,4,3,2,1,1,0,4,2.0,2.0,1.0,10,91.0,31,26186.82130385435,12.0,185,1.6865160848733745
10729985,4.23410650459726,3,2,1,2,3,1,1,0,1,2,1.0,1.0,1.5,12,100.0,17,34641.016151377546,3.0,109,1.83709787816564
6702379,4.442651256490317,7,5,1,1,2,2,1,0,1,6,3.0,3.0,1.0,11,96.0,26,30566.014067915363,27.0,140,0.7282683093771389
9303836,4.382026634673881,7,2,1,3,5,3,1,0,0,1,1.0,1.0,1.0,1,100.0,34,10000.0,2.0,134,1.160848733744011
14403145,5.1647859739235145,7,5,1,3,4,3,1,0,1,2,1.0,2.0,1.0,40,97.0,32,59507.741009048565,4.0,115,2.2587268993839835
997312,4.553876891600541,7,5,1,2,4,1,0,1,1,2,0.0,1.0,1.0,1,100.0,31,10000.0,0.0,177,0.2683093771389459
4021579,5.1647859739235145,6,2,1,2,5,1,1,0,1,2,1.0,1.0,1.5,63,100.0,30,79372.53933193772,3.0,202,2.926762491444216
10411356,4.962844630259907,7,5,1,5,4,2,1,0,1,2,0.0,1.0,1.0,25,97.0,34,47045.0,0.0,120,2.080766598220397
10743757,3.80666248977032,3,2,1,3,2,1,1,0,0,1,1.0,1.0,1.0,8,95.0,16,25526.55480083437,2.0,135,0.0
15869934,4.634728988229637,10,2,1,3,4,3,1,0,1,2,1.0,1.0,1.0,33,92.0,41,48621.978240297874,3.0,136,3.137577002053388
16942171,3.555348061489413,3,2,1,1,3,3,1,1,1,1,1.0,1.0,1.0,4,93.0,16,17298.0,2.0,83,1.4483230663928817
18076234,5.010635294096256,7,5,1,2,3,2,1,0,1,5,2.0,2.0,1.0,20,93.0,29,38679.50387479136,14.0,130,2.160164271047228
7808356,4.709530201312334,7,5,1,3,4,2,1,0,0,2,1.0,1.0,1.0,9,96.0,32,27648.0,3.0,115,0.1670088980150581
4742102,4.48863636973214,7,5,1,1,5,2,1,0,0,2,1.0,1.0,1.0,10,100.0,32,31622.7766016838,3.0,123,0.6023271731690623
5969134,4.941642422609304,3,5,1,2,5,3,1,0,1,4,1.0,2.0,1.0,58,93.0,21,65868.82159261695,6.0,116,2.726899383983573
2176310,4.787491742782046,7,5,1,3,4,3,1,0,1,3,1.0,1.0,1.0,7,94.0,32,23377.85858456672,4.0,116,1.4072553045859
15984634,4.174387269895637,7,2,1,2,3,2,1,1,0,2,1.0,1.0,1.0,15,85.0,29,27982.304676348587,3.0,94,0.0766598220396988
9025965,4.07753744390572,3,2,1,5,3,3,0,0,1,2,1.0,1.0,1.0,5,100.0,20,22360.679774997898,3.0,110,3.3347022587268995
1083873,4.700480365792417,7,2,1,3,3,2,1,1,1,2,1.0,1.0,1.0,43,99.0,30,64269.45497668391,3.0,138,3.0910335386721424
6334808,6.396929655216146,3,5,1,3,4,1,1,0,1,12,4.0,10.0,3.0,92,100.0,20,95916.63046625438,50.0,218,2.702258726899384
16528554,5.1929568508902095,7,5,1,3,4,1,0,1,1,4,1.0,2.0,1.0,20,94.0,32,39515.79329837629,6.0,107,1.6509240246406571
4463809,4.605170185988092,7,5,1,5,3,1,1,0,1,8,1.0,4.0,1.0,61,89.0,32,61864.987682856605,12.0,158,5.9137577002053385
7474044,4.31748811353631,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,9,93.0,30,25947.0,3.0,62,3.0116358658453115
13142310,5.393627546352364,7,5,1,3,3,1,1,0,1,3,0.0,1.0,1.0,21,94.0,30,40491.6388406298,0.0,145,1.0157426420260096
3895455,4.727387818712341,3,5,1,2,1,2,1,1,1,6,2.0,3.0,2.0,38,99.0,13,60417.42164309893,18.0,212,4.131416837782341
9341252,5.6167710976665735,10,5,1,2,5,1,1,0,1,2,1.0,1.0,1.0,42,98.0,42,62241.03366750909,3.0,165,2.1765913757700206
19527510,5.135798437050261,7,5,1,2,4,1,1,1,1,4,1.0,1.0,1.0,3,100.0,31,17320.508075688773,5.0,180,1.5304585900068446
13190078,4.59511985013459,7,5,1,3,3,2,1,1,1,6,3.0,4.0,1.0,31,92.0,30,47125.5575669933,30.0,253,0.0766598220396988
2706776,3.912023005428147,3,2,1,3,2,3,0,0,1,1,1.0,1.0,1.0,13,100.0,16,36055.51275463989,2.0,130,1.659137577002053
9275172,4.4998096703302615,7,5,1,4,4,3,0,0,1,3,1.0,1.0,1.0,2,90.0,33,11455.12985522207,4.0,171,3.444216290212184
3067062,5.068904202220232,10,5,1,3,3,2,1,0,1,3,1.0,1.0,1.0,1,100.0,39,10000.0,4.0,111,2.565366187542779
17497730,4.31748811353631,7,5,1,2,5,3,1,0,0,2,0.0,1.0,1.0,11,88.0,33,25683.942376512216,0.0,114,2.455852156057495
13919213,5.521460917862246,9,5,1,1,5,3,1,0,1,6,2.0,2.0,2.0,1,100.0,38,10000.0,16.0,176,2.4914442162902124
4192208,5.220355825078324,7,5,1,3,4,1,0,0,0,3,0.0,1.0,1.0,1,80.0,32,6400.0,0.0,130,2.3928815879534566
16844129,5.298317366548036,7,5,1,3,2,3,1,0,1,2,2.0,2.0,1.0,17,99.0,28,40410.55823667869,8.0,160,2.737850787132101
263531,5.857933154483459,7,5,1,5,4,2,1,0,1,2,1.0,1.0,1.0,35,99.0,34,57983.497954159335,3.0,183,1.5496235455167693
4743803,3.912023005428147,7,2,1,3,3,1,1,1,1,2,1.0,1.0,1.0,16,93.0,30,34596.0,3.0,224,0.1533196440793976
6780531,5.805134968916487,7,5,1,3,5,1,1,0,1,7,2.0,4.0,1.0,7,97.0,34,24893.874085806736,22.0,227,1.6673511293634498
13019501,4.07753744390572,7,5,1,2,3,1,0,0,1,2,0.0,1.0,1.0,68,85.0,29,59578.8762901752,0.0,96,4.057494866529774
5241594,5.267858159063328,7,5,1,2,4,1,1,0,1,4,2.0,2.0,2.0,17,91.0,31,34143.437685739846,12.0,157,3.1156741957563314
7420697,3.912023005428147,7,2,1,3,2,2,0,0,1,2,1.0,1.0,1.0,16,96.0,28,36864.0,3.0,164,1.6372347707049966
12232134,4.248495242049359,3,2,1,2,4,2,1,1,1,3,1.0,2.0,1.0,2,100.0,19,14142.135623730952,5.0,140,2.433949349760438
19864701,5.293304824724492,3,5,1,2,4,2,1,1,1,4,2.0,2.0,1.0,15,100.0,19,38729.83346207417,12.0,179,6.5598904859685145
437199,5.298317366548036,7,5,1,3,5,2,1,0,0,2,1.0,1.0,1.0,24,94.0,34,43287.38273446432,3.0,75,3.542778918548939
17265599,4.454347296253506,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,18,83.0,30,29227.551693564757,3.0,144,1.9876796714579053
593027,5.4510384535657,3,5,1,2,1,2,1,0,1,6,3.0,3.0,2.0,18,93.0,13,36694.59930289469,27.0,141,4.503764544832307
1398616,4.248495242049359,7,2,1,3,2,3,1,0,1,2,0.0,1.0,1.0,27,86.0,28,38430.74331833825,0.0,133,1.9657768651608487
21173263,4.59511985013459,7,5,1,2,5,1,1,0,0,4,1.0,2.0,1.0,61,96.0,33,71979.26101315572,6.0,232,0.7748117727583846
7125990,6.214608098422191,3,5,1,4,3,1,1,0,1,8,4.0,6.0,3.5,1,100.0,19,10000.0,50.0,197,0.0410677618069815
13659198,4.382026634673881,7,2,1,1,4,1,1,1,1,2,1.0,1.0,2.0,33,87.0,30,43480.59467164634,3.0,124,4.48186173853525
2112132,4.4998096703302615,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,21,97.0,32,43117.4547138395,3.0,133,1.486652977412731
13607228,4.23410650459726,7,2,1,2,5,1,1,0,0,2,1.0,1.0,1.0,3,80.0,33,11085.125168440814,3.0,92,0.4763860369609856
13830003,4.890349128221754,7,5,1,2,1,2,1,0,1,6,2.0,3.0,1.5,25,93.0,25,43245.0,18.0,158,1.7056810403832992
2999152,4.30406509320417,7,2,1,3,2,1,0,0,0,1,1.0,1.0,1.0,15,91.0,28,32072.17508994362,2.0,106,4.914442162902122
237734,4.30406509320417,7,2,1,5,3,3,1,0,0,2,1.0,1.0,1.0,1,100.0,32,10000.0,3.0,63,0.8240930869267625
7480890,4.189654742026425,7,2,1,3,3,2,0,1,0,2,1.0,1.0,1.0,1,80.0,30,6400.0,3.0,73,0.0
14361172,5.010635294096256,7,5,1,3,5,2,1,0,1,2,1.0,1.0,1.0,36,94.0,34,53016.0,3.0,79,3.540041067761807
9926274,4.74493212836325,7,2,1,3,5,3,1,0,1,2,1.0,1.0,1.0,4,93.0,34,17298.0,3.0,158,1.6947296372347709
16141132,5.765191102784844,7,5,1,4,5,-1,1,0,1,4,2.0,2.0,2.0,9,89.0,35,23763.0,12.0,200,7.479808350444901
16705798,4.605170185988092,3,5,1,2,2,1,1,0,1,2,1.0,1.0,1.0,64,98.0,15,76832.0,3.0,163,3.9452429842573578
113265,4.356708826689592,9,2,1,4,4,2,1,0,1,2,1.0,1.0,1.0,93,94.0,39,85211.29812413375,3.0,199,3.961670088980151
13713501,4.430816798843313,3,2,1,3,3,3,1,1,1,2,1.0,1.0,2.0,17,89.0,18,32659.11966051749,3.0,136,3.0937713894592744
16998100,4.605170185988092,3,2,1,2,2,2,1,0,1,6,1.0,3.0,1.0,12,97.0,15,32593.73209683113,9.0,216,2.9568788501026693
19101254,5.6167710976665735,6,5,1,2,5,1,1,0,1,5,2.0,2.0,2.5,7,94.0,30,23377.85858456672,14.0,168,2.924024640657084
16869373,4.59511985013459,7,5,1,3,3,1,1,1,0,3,0.0,2.0,1.0,2,100.0,30,14142.135623730952,0.0,83,1.2922655715263518
17384729,3.5263605246161616,7,2,1,2,1,1,1,0,0,3,1.0,2.0,1.0,6,67.0,25,10995.759455353686,5.0,2,0.9801505817932924
18041726,4.007333185232471,3,2,1,3,1,3,1,1,0,2,1.0,1.0,1.0,2,100.0,14,14142.135623730952,3.0,89,0.9089664613278576
17923073,5.220355825078324,3,5,1,2,4,1,1,0,1,5,3.0,3.0,2.0,37,91.0,19,50371.35651339955,24.0,176,2.305270362765229
16844119,6.212606095751518,7,5,1,3,5,1,0,1,0,10,3.0,5.0,1.0,4,100.0,34,20000.0,45.0,167,0.0
5885280,4.74493212836325,7,2,1,3,5,1,1,1,0,3,1.0,1.0,1.0,4,90.0,34,16200.0,4.0,79,0.0
11274226,4.941642422609304,3,5,1,4,1,2,1,1,1,8,2.0,5.0,1.0,12,94.0,15,30608.8018713572,26.0,121,5.798767967145791
12705068,4.477336814478207,9,2,1,5,2,2,0,0,1,1,1.0,1.0,1.0,30,99.0,36,53682.28786108133,2.0,163,2.4421629021218343
7254973,4.0943445622221,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,5,80.0,32,14310.835055998654,3.0,98,5.360711841204655
13727819,3.8918202981106265,7,1,1,3,5,1,1,0,1,2,1.0,1.0,1.0,23,96.0,34,44198.38331885002,3.0,99,3.756331279945243
17556101,3.951243718581428,7,2,1,3,3,3,1,1,1,2,1.0,1.0,1.0,17,89.0,30,32659.11966051749,3.0,127,2.42299794661191
7085621,4.174387269895637,9,2,1,2,4,2,1,0,1,2,1.0,1.0,1.0,40,93.0,37,54701.07896559263,3.0,157,0.865160848733744
17432321,4.382026634673881,3,2,1,2,4,2,1,1,0,1,1.0,1.0,1.0,15,95.0,19,34953.67469952194,2.0,138,3.381245722108145
3267114,4.700480365792417,7,5,1,3,2,1,1,0,1,2,1.0,1.0,1.0,43,95.0,28,59180.88268182556,3.0,197,0.914442162902122
887292,3.58351893845611,10,1,1,2,1,1,1,0,1,1,1.0,1.0,1.0,22,99.0,34,45970.76486202944,2.0,106,5.100616016427105
15017060,4.74493212836325,3,5,1,2,4,1,1,0,1,4,1.0,2.0,1.0,4,90.0,19,16200.0,6.0,149,1.08145106091718
14595848,3.912023005428147,7,2,1,2,1,3,1,1,1,2,1.0,1.0,1.0,26,95.0,25,46018.65111017488,3.0,113,1.212867898699521
17575917,5.529429087511423,3,5,1,2,4,1,1,0,1,6,2.0,2.0,2.0,13,98.0,19,34627.71444955615,16.0,194,2.1765913757700206
19760412,4.553876891600541,7,5,1,3,2,1,1,1,1,4,1.0,2.0,1.0,64,95.0,28,72200.0,6.0,261,1.160848733744011
6694417,5.272999558563747,7,5,1,2,5,1,0,0,1,2,1.0,1.0,1.0,35,91.0,33,48991.05668384792,3.0,74,4.16974674880219
15073714,4.605170185988092,7,5,1,3,4,3,0,1,0,2,0.0,1.0,1.5,8,80.0,32,18101.933598375617,0.0,81,0.0
18871005,5.075173815233828,7,5,1,2,5,1,1,0,1,6,2.0,7.0,2.0,22,78.0,33,28536.489482765748,26.0,195,0.3559206023271731
6421468,5.899897353582492,7,5,1,3,5,2,0,0,1,3,1.0,1.0,1.0,29,91.0,34,44594.54976788082,4.0,98,3.288158795345653
6717607,3.912023005428147,7,2,1,3,3,2,1,0,1,2,1.0,1.0,1.0,28,95.0,30,47755.811164715866,3.0,145,1.514031485284052
2487073,5.135798437050261,7,5,1,3,2,1,1,0,1,8,2.0,6.0,1.0,28,97.0,28,49787.74817161347,28.0,308,5.713894592744696
5568967,5.416100402204419,3,5,1,4,5,1,1,0,0,8,3.0,4.0,1.5,8,97.0,23,26612.670816736903,36.0,135,0.0
9077959,5.293304824724492,4,5,1,1,5,3,1,0,1,4,0.0,2.0,1.0,10,100.0,23,31622.7766016838,0.0,138,1.4784394250513346
12522567,4.59511985013459,3,5,1,1,2,1,1,0,1,6,1.0,5.0,1.0,24,93.0,14,42371.27357066341,11.0,232,3.345653661875428
19070964,5.416100402204419,7,5,1,2,4,1,1,1,1,3,1.0,2.0,1.0,20,99.0,31,43831.40449495088,5.0,153,4.960985626283367
8696236,3.555348061489413,7,2,1,3,4,3,0,0,1,1,1.0,1.0,1.0,5,95.0,32,20180.513496935604,2.0,139,5.804243668720055
16086752,5.010635294096256,7,5,-1,2,2,3,0,0,0,3,1.0,1.0,1.0,1,100.0,27,10000.0,4.0,91,0.9801505817932924
2257080,4.897839799950911,7,5,1,4,4,1,1,1,1,4,1.0,2.0,1.0,59,97.0,33,72271.90034169573,6.0,208,3.707049965776865
7479520,5.1929568508902095,7,5,-1,3,3,1,1,0,1,4,2.0,2.0,1.0,7,97.0,30,24893.874085806736,12.0,131,3.4989733059548254
19717572,3.912023005428147,7,2,1,3,3,3,0,0,0,2,1.0,1.0,1.0,2,100.0,30,14142.135623730952,3.0,110,0.0
14742961,4.691347882229144,4,2,1,3,3,3,0,1,0,2,4.0,1.0,1.0,8,97.0,21,26612.670816736903,12.0,107,0.0
4965152,5.293304824724492,7,5,1,3,5,1,1,0,1,4,1.0,2.0,1.0,1,100.0,34,10000.0,6.0,62,4.662559890485968
14248332,4.4067192472642525,4,2,1,3,5,2,1,1,0,1,1.0,1.0,1.0,88,89.0,25,74305.56646712277,2.0,96,2.5598904859685145
14489820,4.290459441148391,7,2,1,3,1,1,0,1,0,2,1.0,1.0,1.0,99,95.0,26,89797.61619887245,3.0,138,1.930184804928132
13373898,3.4339872044851463,7,2,-1,5,1,2,1,0,0,1,1.0,1.0,1.0,2,90.0,28,11455.12985522207,2.0,81,2.5927446954141
5945548,5.1929568508902095,7,5,1,3,4,1,1,0,1,3,1.0,1.0,1.5,182,99.0,32,132222.71885723725,4.0,207,3.288158795345653
12383703,6.620073206530356,7,5,1,3,5,1,1,1,1,11,3.0,5.0,2.0,16,98.0,34,38416.0,48.0,337,4.292950034223135
19018751,4.007333185232471,3,2,-1,2,3,3,1,0,1,2,1.0,1.0,1.0,37,99.0,17,59617.15555945285,3.0,186,1.541409993155373
19120737,4.59511985013459,7,2,1,3,2,2,1,1,1,2,1.0,1.0,1.0,5,84.0,28,15777.695649238516,3.0,220,2.5626283367556466
14576182,4.941642422609304,7,5,1,3,3,1,1,1,1,4,2.0,2.0,1.0,1,100.0,30,10000.0,12.0,107,2.11088295687885
13193685,4.787491742782046,4,2,1,2,2,1,0,0,1,4,1.0,2.0,1.5,1,80.0,18,6400.0,6.0,115,1.9000684462696784
